Date,ASIANPAINT,HDFCBANK,ITC,RELIANCE,TCS
2016-12-26,835.3988037109375,565.9970703125,181.37033081054688,504.0069885253906,1006.6342163085938
2016-12-27,843.2926635742188,570.9102783203125,188.6654510498047,512.3072509765625,1019.9349975585938
2016-12-28,843.0038452148438,571.6570434570312,189.7939910888672,505.0896911621094,1015.5454711914062
2016-12-29,847.1912231445312,580.5443725585938,190.2373504638672,512.6681518554688,1032.3587646484375
2016-12-30,857.7807006835938,581.0260009765625,194.791748046875,520.8240356445312,1038.4385986328125
2017-01-02,870.8729858398438,576.642578125,194.2274932861328,522.1232299804688,1036.5947265625
2017-01-03,863.12353515625,573.1743774414062,196.16209411621094,524.1922607421875,1039.6240234375
2017-01-04,872.7500610351562,571.054931640625,197.85488891601562,513.4861450195312,1044.562255859375
2017-01-05,882.2804565429688,571.3920288085938,198.90280151367188,518.4181518554688,1024.7640380859375
2017-01-06,894.7951049804688,574.9807739257812,195.63815307617188,517.2392578125,1001.4978637695312
2017-01-09,876.119384765625,575.7273559570312,198.1773223876953,518.5626220703125,1011.2874145507812
2017-01-10,889.115234375,584.951904296875,200.67620849609375,524.4088134765625,1016.401611328125
2017-01-11,899.7528686523438,594.4173583984375,199.5476837158203,522.5804443359375,1020.3745727539062
2017-01-12,898.69384765625,594.8989868164062,197.21002197265625,521.2571411132812,1029.1322021484375
2017-01-13,898.405029296875,593.69482421875,201.24046325683594,524.6734619140625,987.4065551757812
2017-01-16,900.3304443359375,600.9924926757812,200.55532836914062,517.8648071289062,991.4671020507812
2017-01-17,924.3008422851562,596.5849609375,203.09446716308594,501.02374267578125,1000.33447265625
2017-01-18,927.3812866210938,598.5599365234375,202.20777893066406,496.83746337890625,1007.511962890625
2017-01-19,926.7555541992188,595.5252685546875,204.8678741455078,497.3908386230469,1005.7122802734375
2017-01-20,931.0875244140625,595.54931640625,205.87548828125,493.5895690917969,1003.232177734375
2017-01-23,928.680908203125,599.5474243164062,209.30136108398438,488.8258972167969,1015.4926147460938
2017-01-24,937.1041870117188,610.578369140625,209.46258544921875,494.31134033203125,1020.6212768554688
2017-01-25,941.1954956054688,621.6815185546875,214.01698303222656,489.49957275390625,1035.8756103515625
2017-01-27,933.3977661132812,622.3078002929688,207.4876708984375,493.2527160644531,1037.9884033203125
2017-01-30,936.8635864257812,618.9598999023438,206.43975830078125,502.73187255859375,1027.02685546875
2017-01-31,934.4569091796875,619.77880859375,208.05194091796875,502.9243469238281,981.6387329101562
2017-02-01,953.9989013671875,628.9552001953125,217.402587890625,505.0656433105469,954.3878784179688
2017-02-02,952.073486328125,625.583251953125,221.11058044433594,502.1063537597656,971.88720703125
2017-02-03,949.0892944335938,631.5322875976562,220.10293579101562,497.36676025390625,982.8492431640625
2017-02-06,955.44287109375,633.00146484375,223.12583923339844,501.2161865234375,986.4590454101562
2017-02-07,961.9888916015625,629.6536865234375,223.36769104003906,496.04351806640625,988.1543579101562
2017-02-08,960.4486694335938,628.9310913085938,221.5136260986328,493.27679443359375,999.7539672851562
2017-02-09,965.4063720703125,625.0775756835938,223.81101989746094,496.9336853027344,1020.1593627929688
2017-02-10,955.9722290039062,627.9436645507812,220.3448028564453,495.6826477050781,1055.6641845703125
2017-02-13,947.9822387695312,631.1228637695312,218.1280517578125,495.5382995605469,1062.8399658203125
2017-02-14,944.1796875,631.5563354492188,218.28927612304688,505.13775634765625,1059.3182373046875
2017-02-15,945.0460815429688,636.9032592773438,220.38510131835938,505.85955810546875,1062.597900390625
2017-02-16,933.686767578125,639.6489868164062,214.94403076171875,513.6546020507812,1077.587890625
2017-02-17,924.9264526367188,663.3245239257812,216.1531219482422,517.5038452148438,1060.044677734375
2017-02-20,939.3181762695312,678.762939453125,214.46034240722656,517.455810546875,1101.558837890625
2017-02-21,954.4801025390625,681.8699340820312,212.1226806640625,523.6148681640625,1085.3363037109375
2017-02-22,982.204833984375,673.9700927734375,212.36451721191406,581.01904296875,1061.6292724609375
2017-02-23,971.3267822265625,671.6337890625,214.13792419433594,569.1099853515625,1092.57763671875
2017-02-27,964.5401000976562,671.2965698242188,213.29151916503906,596.1279907226562,1096.121826171875
2017-02-28,985.9592895507812,669.6106567382812,211.35693359375,595.7189331054688,1085.732421875
2017-03-01,994.1901245117188,670.3573608398438,216.43528747558594,594.0108032226562,1091.587158203125
2017-03-02,990.33935546875,664.7936401367188,213.41244506835938,595.093505859375,1101.2286376953125
2017-03-03,975.8513793945312,663.3004150390625,210.83294677734375,605.5830078125,1097.9708251953125
2017-03-06,990.9651489257812,665.1067504882812,212.8885040283203,628.10205078125,1088.4835205078125
2017-03-07,985.7186889648438,667.73193359375,213.00938415527344,627.9095458984375,1100.5023193359375
2017-03-08,984.370849609375,670.6221313476562,212.9287872314453,621.2935180664062,1105.96142578125
2017-03-09,992.6015625,671.5856323242188,213.5736541748047,619.1522216796875,1109.2850341796875
2017-03-10,991.7833862304688,674.4276733398438,212.36451721191406,616.6982421875,1119.1900634765625
2017-03-14,1031.397216796875,679.5336303710938,215.3067626953125,620.4754638671875,1130.30615234375
2017-03-15,1024.321533203125,682.3756713867188,216.19346618652344,627.9095458984375,1099.8419189453125
2017-03-16,1046.94384765625,682.7369384765625,216.3949737548828,624.39697265625,1109.7911376953125
2017-03-17,1039.1463623046875,686.8314208984375,226.71290588378906,625.8645629882812,1111.9261474609375
2017-03-20,1039.3870849609375,691.768798828125,227.2368927001953,616.2892456054688,1091.78564453125
2017-03-21,1028.7977294921875,694.1050415039062,232.07345581054688,608.1093139648438,1094.735107421875
2017-03-22,1018.3528442382812,689.2639770507812,225.58441162109375,606.136474609375,1091.3231201171875
2017-03-23,1021.9630126953125,689.2639770507812,223.77069091796875,612.680419921875,1083.1348876953125
2017-03-24,1024.5137939453125,686.1087646484375,226.5114288330078,619.1522216796875,1068.541259765625
2017-03-27,1003.9611206054688,679.124267578125,226.99505615234375,601.9982299804688,1061.87158203125
2017-03-28,1018.3528442382812,684.1098022460938,226.1083526611328,599.4239501953125,1069.7515869140625
2017-03-29,1028.2203369140625,688.1560668945312,228.28480529785156,604.6688232421875,1076.201171875
2017-03-30,1030.1453857421875,706.2679443359375,227.9220733642578,611.4053344726562,1074.616455078125
2017-03-31,1033.4185791015625,694.8758544921875,225.9471435546875,635.5843505859375,1070.5662841796875
2017-04-03,1049.158203125,690.3718872070312,226.9547576904297,661.447509765625,1061.71728515625
2017-04-05,1042.130615234375,689.96240234375,224.85891723632812,680.8629150390625,1057.1170654296875
2017-04-06,1046.318359375,692.9248657226562,220.94937133789062,692.1705932617188,1056.5887451171875
2017-04-07,1042.515869140625,693.0934448242188,219.7805633544922,676.8211059570312,1069.3553466796875
2017-04-10,1019.6524658203125,690.8295288085938,220.5060272216797,664.67138671875,1066.3619384765625
2017-04-11,1032.4559326171875,693.4066162109375,227.3577880859375,660.3408203125,1065.0631103515625
2017-04-12,1030.482421875,695.4297485351562,227.2368927001953,651.5112915039062,1053.5950927734375
2017-04-13,1038.03955078125,693.7921142578125,225.0201416015625,656.7078857421875,1025.155517578125
2017-04-17,1019.796875,692.1060791015625,224.97987365722656,669.7237548828125,1019.0804443359375
2017-04-18,1001.6024780273438,697.163818359375,224.9395294189453,659.306396484375,1016.417236328125
2017-04-19,1009.7369384765625,697.982666015625,224.65740966796875,658.6326293945312,1012.1687622070312
2017-04-20,1019.2674560546875,704.317138671875,225.30226135253906,658.9935302734375,1023.769287109375
2017-04-21,1025.6690673828125,720.91162109375,221.15089416503906,674.8482055664062,1017.2975463867188
2017-04-24,1030.0010986328125,738.4696655273438,223.08554077148438,682.0177612304688,1024.9136962890625
2017-04-25,1056.9075927734375,740.3964233398438,226.7532196044922,689.4279174804688,1017.6058349609375
2017-04-26,1063.4053955078125,746.9475708007812,234.49172973632812,681.5606079101562,1017.0997924804688
2017-04-27,1064.0794677734375,755.5940551757812,230.380615234375,678.2163696289062,1013.7095336914062
2017-04-28,1078.6158447265625,744.9484252929688,224.0931396484375,671.335693359375,1000.7225952148438
2017-05-02,1070.5772705078125,742.1063842773438,225.0604705810547,659.4746704101562,1008.096435546875
2017-05-03,1077.12353515625,743.8887329101562,223.4885711669922,659.2581787109375,1028.9638671875
2017-05-04,1090.31201171875,739.3126220703125,226.67262268066406,653.411865234375,1025.794189453125
2017-05-05,1103.9818115234375,738.0601806640625,223.407958984375,639.1209106445312,1021.5676879882812
2017-05-08,1123.7645263671875,739.3126220703125,220.02236938476562,635.824951171875,1031.2310791015625
2017-05-09,1121.790771484375,739.770263671875,218.85353088378906,640.1314086914062,1035.6773681640625
2017-05-10,1115.0521240234375,747.5015869140625,220.82846069335938,653.9652099609375,1026.8289794921875
2017-05-11,1122.89794921875,744.9003295898438,223.00491333007812,654.1817626953125,1034.312744140625
2017-05-12,1090.6490478515625,747.42919921875,221.63453674316406,649.8030395507812,1039.243408203125
2017-05-15,1105.1851806640625,748.2721557617188,224.0528564453125,646.7476196289062,1041.2020263671875
2017-05-16,1100.1793212890625,751.2828369140625,228.48634338378906,652.617919921875,1069.3992919921875
2017-05-17,1111.8272705078125,750.0785522460938,227.03536987304688,651.078125,1080.9339599609375
2017-05-18,1108.36181640625,750.0545043945312,224.01251220703125,638.68798828125,1116.5263671875
2017-05-19,1081.2147216796875,752.0535888671875,230.70310974121094,634.5980224609375,1103.73779296875
2017-05-22,1071.010498046875,759.1586303710938,244.7290496826172,637.1480712890625,1114.3919677734375
2017-05-23,1057.8702392578125,755.8348999023438,241.94805908203125,628.1982421875,1110.143310546875
2017-05-24,1050.4576416015625,754.702880859375,241.7465057373047,624.421142578125,1126.6302490234375
2017-05-25,1071.6363525390625,778.9805908203125,241.86744689941406,626.7066040039062,1155.4434814453125
2017-05-26,1090.1676025390625,783.2435302734375,249.16250610351562,643.4756469726562,1135.0389404296875
2017-05-29,1103.7412109375,786.0856323242188,254.60365295410156,652.9066772460938,1132.661376953125
2017-05-30,1116.1593017578125,784.7128295898438,251.05685424804688,654.0855712890625,1123.0863037109375
2017-05-31,1108.2174072265625,788.1568603515625,251.33897399902344,645.1116943359375,1121.1051025390625
2017-06-01,1117.1220703125,784.4960327148438,253.2736358642578,639.1209106445312,1124.186767578125
2017-06-02,1120.828369140625,787.2175903320312,257.3040771484375,637.436767578125,1129.16162109375
2017-06-05,1118.18115234375,787.8438720703125,259.7588806152344,639.6503295898438,1146.3526611328125
2017-06-06,1110.0947265625,789.4815673828125,254.52194213867188,631.6868286132812,1186.8765869140625
2017-06-07,1118.1331787109375,790.3727416992188,255.50389099121094,644.2935791015625,1151.32763671875
2017-06-08,1100.6126708984375,792.2754516601562,254.9720001220703,640.7810668945312,1110.0994873046875
2017-06-09,1112.5977783203125,802.89697265625,250.38973999023438,642.7057495117188,1103.6719970703125
2017-06-12,1107.736083984375,803.8363037109375,249.0804901123047,634.88671875,1094.9554443359375
2017-06-13,1106.773193359375,807.665771484375,249.77601623535156,632.4326782226562,1091.3271484375
2017-06-14,1106.6767578125,805.0164184570312,245.35739135742188,653.1953125,1099.629638671875
2017-06-15,1099.6376953125,801.7167358398438,247.03482055664062,665.9224853515625,1073.3648681640625
2017-06-16,1104.5555419921875,804.0770874023438,251.04429626464844,668.2561645507812,1068.24560546875
2017-06-19,1112.9935302734375,815.4692993164062,254.39920043945312,678.0961303710938,1082.4906005859375
2017-06-20,1108.461181640625,812.4105224609375,252.59902954101562,679.5878295898438,1088.4112548828125
2017-06-21,1114.198974609375,818.2630615234375,252.80357360839844,684.231201171875,1071.18408203125
2017-06-22,1121.0941162109375,817.9259643554688,254.7264862060547,689.355712890625,1066.086669921875
2017-06-23,1112.511474609375,808.6051025390625,254.48101806640625,690.8954467773438,1051.3297119140625
2017-06-27,1093.70703125,803.3063354492188,255.5857391357422,691.52099609375,1042.9385986328125
2017-06-28,1069.5982666015625,802.7283325195312,252.31265258789062,672.9234619140625,1046.1436767578125
2017-06-29,1065.1624755859375,806.4136962890625,254.9720001220703,670.1327514648438,1038.664794921875
2017-06-30,1063.619384765625,801.0797729492188,264.83209228515625,664.0218505859375,1051.619140625
2017-07-03,1080.3026123046875,804.2557983398438,280.2564697265625,664.5269775390625,1056.6270751953125
2017-07-04,1069.0198974609375,801.7100219726562,275.9605407714844,684.2070922851562,1053.6224365234375
2017-07-05,1086.47412109375,799.4794921875,270.8872985839844,694.1674194335938,1048.79248046875
2017-07-06,1091.778076171875,804.0375366210938,275.83782958984375,694.119384765625,1045.0303955078125
2017-07-07,1075.6734619140625,808.4258422851562,273.546630859375,717.5044555664062,1038.0863037109375
2017-07-10,1087.53515625,812.8627319335938,272.7284240722656,718.3223876953125,1083.9373779296875
2017-07-11,1091.3924560546875,814.8265991210938,270.35540771484375,719.0442504882812,1102.1221923828125
2017-07-12,1093.2725830078125,815.23876953125,269.08709716796875,727.1038208007812,1085.9405517578125
2017-07-13,1085.3653564453125,816.3541259765625,277.1879577636719,737.767333984375,1089.034423828125
2017-07-14,1077.505859375,814.6083374023438,275.8786926269531,743.4142456054688,1067.2440185546875
2017-07-17,1085.3170166015625,815.7721557617188,266.05950927734375,752.1388549804688,1066.353515625
2017-07-18,1105.7127685546875,816.3541259765625,232.83786010742188,736.7009887695312,1072.09619140625
2017-07-19,1114.6329345703125,820.5969848632812,238.48391723632812,743.0264282226562,1090.45947265625
2017-07-20,1114.3438720703125,829.6160888671875,236.88829040527344,741.0632934570312,1088.2777099609375
2017-07-21,1114.8739013671875,825.8096313476562,236.39735412597656,768.2551879882812,1108.9775390625
2017-07-24,1114.53662109375,841.3505859375,239.956787109375,782.91748046875,1129.7359619140625
2017-07-25,1109.088134765625,843.5569458007812,238.44300842285156,776.5678100585938,1147.9493408203125
2017-07-26,1093.562255859375,847.3876953125,240.28411865234375,786.5526733398438,1141.0299072265625
2017-07-27,1107.83447265625,867.8020629882812,236.1109619140625,773.0053100585938,1107.861328125
2017-07-28,1112.125732421875,862.3953247070312,238.5657501220703,772.835693359375,1109.0225830078125
2017-07-31,1120.274169921875,865.2562255859375,233.41067504882812,782.893310546875,1112.370361328125
2017-08-01,1107.255859375,871.462890625,235.53817749023438,777.2706909179688,1116.7674560546875
2017-08-02,1103.6876220703125,868.7718505859375,233.5743408203125,789.6791381835938,1104.3349609375
2017-08-03,1105.230712890625,863.098388671875,230.2602996826172,799.8094482421875,1111.3214111328125
2017-08-04,1116.031494140625,868.0929565429688,229.72848510742188,786.2619018554688,1126.2091064453125
2017-08-07,1108.654052734375,867.2686157226562,228.99203491210938,783.45068359375,1117.5711669921875
2017-08-08,1106.43603515625,862.1043701171875,224.32789611816406,776.7617797851562,1117.3927001953125
2017-08-09,1114.3438720703125,855.5824584960938,223.26414489746094,774.9441528320312,1121.3875732421875
2017-08-10,1110.0526123046875,853.6428833007812,223.46871948242188,767.940185546875,1121.142333984375
2017-08-11,1103.1092529296875,848.1151123046875,222.15948486328125,749.472900390625,1114.267822265625
2017-08-14,1112.8487548828125,852.0669555664062,221.95492553710938,762.4630126953125,1102.3704833984375
2017-08-16,1100.6019287109375,863.728759765625,228.46018981933594,759.0942993164062,1112.615966796875
2017-08-17,1094.478271484375,856.0431518554688,229.11476135253906,759.5789794921875,1109.6248779296875
2017-08-18,1099.3482666015625,849.6182250976562,230.6285400390625,763.6021118164062,1122.191650390625
2017-08-21,1093.99609375,845.2783203125,230.4239959716797,758.2703857421875,1128.8875732421875
2017-08-22,1089.1744384765625,847.1209106445312,231.4877471923828,756.161865234375,1114.9371337890625
2017-08-23,1100.6019287109375,859.4617309570312,231.20132446289062,766.8253784179688,1111.3214111328125
2017-08-24,1095.10498046875,854.636962890625,230.30126953125,760.0394897460938,1114.51318359375
2017-08-28,1114.6812744140625,854.5156860351562,231.1195068359375,759.3124389648438,1110.3616943359375
2017-08-29,1110.6309814453125,846.708740234375,229.31932067871094,742.6386108398438,1103.01806640625
2017-08-30,1112.22216796875,857.570556640625,230.75128173828125,758.1249389648438,1109.134033203125
2017-08-31,1126.8800048828125,861.4013061523438,230.95584106445312,772.8599243164062,1114.4017333984375
2017-09-01,1172.541748046875,857.10986328125,232.06051635742188,780.4213256835938,1096.5897216796875
2017-09-04,1154.3638916015625,849.0121459960938,231.65139770507812,781.9965209960938,1096.47802734375
2017-09-05,1163.3321533203125,851.169921875,231.4468231201172,791.3271484375,1109.0447998046875
2017-09-06,1163.0428466796875,853.376220703125,225.59622192382812,797.5313110351562,1095.1387939453125
2017-09-07,1155.906982421875,856.6007690429688,221.25936889648438,793.0719604492188,1098.218994140625
2017-09-08,1161.017822265625,866.8321533203125,222.8550262451172,791.9088134765625,1102.9061279296875
2017-09-11,1193.9017333984375,884.14306640625,223.87786865234375,792.8781127929688,1095.6966552734375
2017-09-12,1211.549072265625,889.88916015625,227.1918487548828,798.5491943359375,1110.8748779296875
2017-09-13,1210.19921875,893.11376953125,222.15948486328125,823.0266723632812,1111.209716796875
2017-09-14,1201.6165771484375,891.92578125,222.56861877441406,818.0342407226562,1110.205078125
2017-09-15,1201.086181640625,896.5565185546875,220.35931396484375,816.0469970703125,1118.7318115234375
2017-09-18,1211.1634521484375,902.1329345703125,218.477294921875,819.6823120117188,1115.6072998046875
2017-09-19,1208.608154296875,896.920166015625,219.17282104492188,812.94482421875,1115.2496337890625
2017-09-20,1193.1787109375,896.508056640625,222.2003936767578,821.2332763671875,1113.1517333984375
2017-09-21,1185.2711181640625,891.7802124023438,220.56387329101562,815.6107788085938,1127.1466064453125
2017-09-22,1169.986083984375,884.5067749023438,219.66378784179688,792.3934326171875,1117.6383056640625
2017-09-25,1154.2674560546875,872.699462890625,214.5905303955078,796.4164428710938,1120.8302001953125
2017-09-26,1132.1357421875,869.0869140625,214.75418090820312,795.0108642578125,1104.7142333984375
2017-09-27,1118.6348876953125,861.425537109375,211.52200317382812,774.7017822265625,1113.7989501953125
2017-09-28,1089.7047119140625,870.5416259765625,214.01773071289062,762.3902587890625,1105.518310546875
2017-09-29,1091.34375,875.5846557617188,211.35836791992188,757.0101928710938,1087.438232421875
2017-10-03,1107.83447265625,877.112060546875,213.89498901367188,773.92626953125,1093.0184326171875
2017-10-04,1112.897216796875,871.3659057617188,218.80462646484375,793.799072265625,1090.272705078125
2017-10-05,1112.125732421875,872.1417846679688,217.04531860351562,798.93701171875,1084.6033935546875
2017-10-06,1116.031494140625,872.8692016601562,217.78175354003906,811.4423217773438,1092.215087890625
2017-10-09,1117.284912109375,870.6386108398438,219.29554748535156,805.2380981445312,1095.54052734375
2017-10-10,1121.5279541015625,874.1299438476562,217.8227081298828,817.4041748046875,1097.8397216796875
2017-10-11,1119.213623046875,868.0444946289062,217.16806030273438,814.447509765625,1116.187255859375
2017-10-12,1117.4779052734375,881.936767578125,218.477294921875,846.0501098632812,1137.54833984375
2017-10-13,1132.3768310546875,897.45361328125,217.61810302734375,849.636962890625,1142.19091796875
2017-10-16,1129.2911376953125,900.5327758789062,218.8864288330078,849.9761962890625,1153.7078857421875
2017-10-17,1154.460205078125,897.6718139648438,218.68186950683594,847.6011962890625,1158.2393798828125
2017-10-18,1137.5843505859375,906.036376953125,221.21849060058594,886.5228271484375,1154.690185546875
2017-10-19,1136.475341796875,896.2898559570312,220.64569091796875,882.0636596679688,1153.485107421875
2017-10-23,1132.2802734375,903.514892578125,218.5181884765625,911.00048828125,1155.2703857421875
2017-10-24,1179.292236328125,905.3575439453125,218.477294921875,905.668701171875,1151.02978515625
2017-10-25,1158.84814453125,870.4446411132812,220.31838989257812,911.1458129882812,1145.8819580078125
2017-10-26,1148.6741943359375,870.56591796875,219.62286376953125,918.4163208007812,1136.4593505859375
2017-10-27,1142.3099365234375,868.4808959960938,220.4002227783203,901.4033203125,1156.8043212890625
2017-10-30,1140.381103515625,880.0941162109375,216.96348571777344,913.666259765625,1171.083251953125
2017-10-31,1141.299072265625,876.9423828125,217.41354370117188,912.0668334960938,1174.5750732421875
2017-11-01,1136.563232421875,883.1005859375,220.80938720703125,923.4088745117188,1165.1077880859375
2017-11-02,1138.93115234375,883.5369873046875,217.3726348876953,917.6409301757812,1175.536865234375
2017-11-03,1133.1802978515625,887.7070922851562,217.16806030273438,916.380615234375,1172.8291015625
2017-11-06,1123.418701171875,886.6887817382812,216.75892639160156,903.9722290039062,1193.174072265625
2017-11-07,1103.21875,884.3128051757812,217.08624267578125,878.9614868164062,1213.0933837890625
2017-11-08,1132.9385986328125,885.4037475585938,217.16806030273438,860.6397094726562,1224.2618408203125
2017-11-09,1155.554931640625,886.3251953125,212.7903289794922,872.9512329101562,1224.8883056640625
2017-11-10,1139.124267578125,883.4884643554688,214.14048767089844,856.810546875,1212.5113525390625
2017-11-13,1135.5965576171875,879.3911743164062,211.35836791992188,848.4736328125,1234.982421875
2017-11-14,1116.3631591796875,873.960205078125,209.92637634277344,859.5733642578125,1215.1298828125
2017-11-15,1141.9754638671875,872.9419555664062,207.26702880859375,856.6651611328125,1210.9671630859375
2017-11-16,1140.0426025390625,876.5543823242188,208.73992919921875,876.1986694335938,1229.476318359375
2017-11-17,1132.0689697265625,885.2098999023438,211.11289978027344,884.0025024414062,1211.8624267578125
2017-11-20,1127.28466796875,891.3196411132812,212.09483337402344,892.6785888671875,1210.138916015625
2017-11-21,1121.4375,895.247314453125,209.31271362304688,904.0206909179688,1196.486083984375
2017-11-22,1134.968505859375,899.6114501953125,211.2356414794922,902.2758178710938,1199.9329833984375
2017-11-23,1120.7608642578125,893.5986938476562,211.2356414794922,918.028564453125,1200.2015380859375
2017-11-24,1120.7608642578125,897.7445068359375,213.3631134033203,922.0032348632812,1203.2457275390625
2017-11-27,1117.764404296875,900.7266845703125,212.13571166992188,922.2455444335938,1202.2607421875
2017-11-28,1131.779052734375,904.5089721679688,210.29461669921875,914.490234375,1202.0142822265625
2017-11-29,1115.203369140625,908.3638916015625,211.15379333496094,917.0592651367188,1189.8612060546875
2017-11-30,1108.34130859375,898.8598022460938,209.5172576904297,893.3572998046875,1180.3939208984375
2017-12-01,1095.77685546875,896.19287109375,208.8217315673828,882.2575073242188,1177.238525390625
2017-12-04,1083.4537353515625,889.3557739257812,208.73992919921875,874.0175170898438,1178.3128662109375
2017-12-05,1077.6546630859375,882.7368774414062,207.71707153320312,885.7473754882812,1179.7449951171875
2017-12-06,1067.361328125,874.4208374023438,205.87596130371094,898.3011474609375,1178.7376708984375
2017-12-07,1106.06982421875,877.5,207.30795288085938,903.05126953125,1171.5535888671875
2017-12-08,1097.4677734375,892.4105834960938,214.54965209960938,892.823974609375,1164.5032958984375
2017-12-11,1088.14111328125,895.320068359375,217.8636016845703,888.1224975585938,1191.181884765625
2017-12-12,1079.9742431640625,882.4701538085938,214.01773071289062,887.5892333984375,1169.2705078125
2017-12-13,1079.15283203125,883.1732788085938,211.93115234375,886.6682739257812,1176.5445556640625
2017-12-14,1085.82177734375,891.2711791992188,216.22705078125,893.3087158203125,1144.94189453125
2017-12-15,1081.230712890625,908.4365234375,216.51345825195312,891.6123046875,1139.4813232421875
2017-12-18,1099.0626220703125,911.103515625,215.36788940429688,892.823974609375,1155.10302734375
2017-12-19,1099.59423828125,913.7947387695312,216.22705078125,897.62255859375,1152.7755126953125
2017-12-20,1097.4677734375,905.8666381835938,215.44967651367188,890.0612182617188,1158.8856201171875
2017-12-21,1099.78759765625,905.939453125,215.24513244628906,885.020263671875,1161.9071044921875
2017-12-22,1099.88427734375,909.9883422851562,215.28607177734375,892.2423095703125,1184.7586669921875
2017-12-26,1112.2071533203125,905.963623046875,216.14523315429688,901.3548583984375,1185.96728515625
2017-12-27,1110.5643310546875,900.3388061523438,214.50868225097656,895.4898681640625,1172.7393798828125
2017-12-28,1106.06982421875,910.6672973632812,214.2632293701172,895.9260864257812,1175.8953857421875
2017-12-29,1119.697509765625,907.9274291992188,215.40878295898438,892.87255859375,1209.1319580078125
2018-01-01,1105.34521484375,899.2477416992188,214.63143920898438,881.9182739257812,1184.2437744140625
2018-01-02,1104.47509765625,907.9031372070312,213.3631134033203,883.275390625,1177.7978515625
2018-01-03,1103.653564453125,898.3507080078125,213.6904296875,886.8136596679688,1181.1326904296875
2018-01-04,1132.7938232421875,901.8662109375,214.01773071289062,892.1453857421875,1189.391357421875
2018-01-05,1145.5517578125,903.6602783203125,215.12240600585938,895.0052490234375,1203.76025390625
2018-01-08,1142.4105224609375,902.20556640625,217.33169555664062,900.14306640625,1215.0404052734375
2018-01-09,1153.0904541015625,903.7088012695312,221.38214111328125,912.1636962890625,1212.6234130859375
2018-01-10,1137.964599609375,903.9512329101562,220.4411163330078,913.5208740234375,1256.3118896484375
2018-01-11,1149.12744140625,908.000244140625,220.7684326171875,909.0615844726562,1249.1051025390625
2018-01-12,1149.8526611328125,904.4846801757812,218.92735290527344,919.9673461914062,1242.771240234375
2018-01-15,1163.721923828125,920.2197265625,218.96827697753906,920.11279296875,1229.230224609375
2018-01-16,1148.9344482421875,921.3834838867188,214.14048767089844,894.7144775390625,1276.1195068359375
2018-01-17,1153.7669677734375,916.7042236328125,217.69992065429688,896.2169799804688,1293.173583984375
2018-01-18,1148.4510498046875,937.94287109375,223.7141876220703,891.5637817382812,1306.2669677734375
2018-01-19,1150.0457763671875,946.6224975585938,224.65521240234375,902.8088989257812,1324.6646728515625
2018-01-22,1136.611328125,952.0291748046875,223.91876220703125,941.7791137695312,1398.2943115234375
2018-01-23,1130.7156982421875,946.1861572265625,226.33267211914062,953.1696166992188,1391.833251953125
2018-01-24,1112.4971923828125,949.2652587890625,230.30126953125,936.7866821289062,1424.407958984375
2018-01-25,1111.9171142578125,957.6539916992188,230.13758850097656,936.3504028320312,1400.3807373046875
2018-01-29,1113.463623046875,969.631103515625,225.55532836914062,934.9932250976562,1435.288818359375
2018-01-30,1088.9627685546875,967.6187133789062,225.18710327148438,921.32470703125,1414.6492919921875
2018-01-31,1090.5093994140625,972.5646362304688,222.07765197753906,931.8911743164062,1396.4771728515625
2018-02-01,1114.3818359375,965.5093994140625,225.2689208984375,914.9749145507812,1408.2552490234375
2018-02-02,1099.78759765625,944.5858764648438,225.30982971191406,876.6834106445312,1415.0084228515625
2018-02-05,1096.11474609375,928.026611328125,228.50108337402344,874.5507202148438,1392.37158203125
2018-02-06,1073.063720703125,919.759033203125,223.7960205078125,864.8081665039062,1344.8330078125
2018-02-07,1083.550537109375,908.1214599609375,225.14614868164062,867.037841796875,1325.8983154296875
2018-02-08,1086.401611328125,912.0733642578125,224.28697204589844,876.8773193359375,1334.4908447265625
2018-02-09,1092.877197265625,896.8233032226562,222.03677368164062,870.3822631835938,1333.369140625
2018-02-12,1106.06982421875,909.9883422851562,220.80938720703125,887.4923095703125,1331.3948974609375
2018-02-14,1100.9957275390625,913.14013671875,218.0681610107422,905.0870361328125,1306.492431640625
2018-02-15,1097.419677734375,912.5340576171875,219.3773956298828,907.0258178710938,1312.79638671875
2018-02-16,1105.538330078125,910.933837890625,218.0272674560547,893.1148681640625,1316.02734375
2018-02-19,1082.8251953125,910.7398681640625,216.10433959960938,898.6405639648438,1311.7872314453125
2018-02-20,1088.6727294921875,903.46630859375,215.40878295898438,892.9210815429688,1321.27685546875
2018-02-21,1089.446044921875,900.6539306640625,219.459228515625,900.9185791015625,1365.046630859375
2018-02-22,1080.6507568359375,898.6173706054688,218.5591278076172,896.071533203125,1368.591064453125
2018-02-23,1064.8968505859375,911.8794555664062,220.1547088623047,905.668701171875,1380.077880859375
2018-02-26,1067.7962646484375,926.9113159179688,218.1090850830078,909.9825439453125,1360.2904052734375
2018-02-27,1073.16015625,922.5472412109375,217.98635864257812,921.4215698242188,1365.069091796875
2018-02-28,1080.312255859375,913.6492309570312,216.8816680908203,925.34765625,1361.79345703125
2018-03-01,1081.424072265625,908.8729858398438,216.0225067138672,919.3858032226562,1362.9822998046875
